;BuildingType;PrimaryPropertyType;Neighborhood;NumberofBuildings;NumberofFloors;PropertyGFATotal;PropertyGFAParking;PropertyGFABuilding(s);LargestPropertyUseType;LargestPropertyUseTypeGFA;SecondLargestPropertyUseType;SecondLargestPropertyUseTypeGFA;ThirdLargestPropertyUseType;ThirdLargestPropertyUseTypeGFA;SiteEnergyUseWN(kBtu);TotalGHGEmissions;Electricity_Part;NaturalGas_Part;Steam_Part;ParkingGFA_Part;BuildingAge
629;NonResidential;Residence Hall;NORTHEAST;0.6931471805599453;1.3862943611198906;9.975808214115753;0.0;9.975808214115753;Residence Hall/Dormitory;9.975808214115753;none;0.0;none;0.0;13.313201378616583;1.6524974018945473;99.99988638817793;0.0;0.0;0.0;4.653960350157523
630;NonResidential;Small- and Mid-Sized Office;NORTHEAST;0.6931471805599453;1.0986122886681096;9.922554615253354;0.0;9.922554615253354;Office;10.127510716877346;none;0.0;none;0.0;14.393134296499733;2.702032128776647;98.78323073451001;1.7372335969270372;0.0;0.0;3.6109179126442243
631;NonResidential;Retail Store;NORTHEAST;0.6931471805599453;1.0986122886681096;10.578114283458694;0.0;10.578114283458694;Retail Store;10.370549358860943;Office;8.386856689688234;Other;7.893572073504902;15.487532488989629;3.873697891106478;94.10440907558512;4.315320627208552;0.0;0.0;4.248495242049359
632;NonResidential;Retail Store;NORTHEAST;0.6931471805599453;1.0986122886681096;10.902003224665952;0.0;10.902003224665952;Retail Store;10.873982338423795;Other;7.550135342488429;none;0.0;15.745706744017792;4.168369197570074;93.22782740792479;5.144393421954092;0.0;0.0;4.248495242049359
633;NonResidential;Retail Store;NORTHEAST;0.6931471805599453;0.6931471805599453;10.060918560484957;0.0;10.060918560484957;Retail Store;9.994698432589512;Other;7.313886831633462;none;0.0;14.779165771538738;3.3813347525659037;88.28451439894775;8.821676070384873;0.0;0.0;4.248495242049359
634;NonResidential;Retail Store;NORTHEAST;0.6931471805599453;0.6931471805599453;11.053331467023655;0.0;11.053331467023655;Retail Store;10.991998999024808;Non-Refrigerated Warehouse;7.922261058353247;Other;6.90875477931522;15.356736865072094;3.8848573373553763;92.34753644991245;7.092843670220818;0.0;0.0;3.367295829986474
635;NonResidential;Hotel;NORTHEAST;1.0986122886681096;1.0986122886681096;10.090008612393838;0.0;10.090008612393838;Hotel;10.338867386592495;none;0.0;none;0.0;14.310377745554177;3.8622023104441903;49.86876092372984;46.91078920625945;0.0;0.0;4.174387269895637
636;NonResidential;Restaurant;DOWNTOWN;0.6931471805599453;1.3862943611198906;10.422311107413181;0.0;10.422311107413181;Restaurant;9.862717639992917;Office;9.575052927597383;none;0.0;15.365827036977956;4.63463189613771;62.40907387193252;32.555651590969205;0.0;0.0;4.634728988229636
637;NonResidential;Other;DOWNTOWN;0.6931471805599453;1.6094379124341003;10.38458565982913;0.0;10.38458565982913;Financial Office;10.16110982226658;Bank Branch;8.776630098427717;none;0.0;14.515153967264782;4.3296801543016725;48.41071343190346;0.0;43.84579679799209;0.0;4.59511985013459
638;NonResidential;Hotel;DOWNTOWN;0.6931471805599453;2.0794415416798357;11.021591962782166;9.469700127423375;10.783549889802996;Hotel;11.021591962782166;none;0.0;none;0.0;15.221067694804349;4.846546505563361;45.609651485839045;52.33325739363681;0.0;21.18339326577313;4.189654742026425
639;NonResidential;Small- and Mid-Sized Office;DOWNTOWN;0.6931471805599453;1.791759469228055;10.680677123670845;9.328212292571072;10.381490352934616;Office;10.391146898270279;Parking;0.0;none;0.0;15.097388679679378;4.606669062111827;50.89909529888439;45.1289615363268;0.0;25.8585022755482;3.8712010109078907
640;NonResidential;Worship Facility;NORTHWEST;0.6931471805599453;1.0986122886681096;9.970865787866076;0.0;9.970865787866076;Worship Facility;9.970865787866076;none;0.0;none;0.0;13.797262571587419;3.5157158351047473;27.12644099574658;59.027626076148024;0.0;0.0;4.356708826689592
641;NonResidential;Mixed Use Property;SOUTHEAST;0.6931471805599453;1.0986122886681096;10.769768376656003;0.0;10.769768376656003;Distribution Center;10.04962046148409;Non-Refrigerated Warehouse;9.663007081568642;Office;9.018695487721343;14.015962900043606;3.533102452542094;47.734679128261234;44.94390389984896;0.0;0.0;3.58351893845611
642;NonResidential;Residence Hall;NORTHEAST;0.6931471805599453;1.3862943611198906;9.950418847220561;0.0;9.950418847220561;Residence Hall/Dormitory;9.950418847220561;none;0.0;none;0.0;14.326723006903759;4.182202802743785;19.720382016427056;70.26345722647342;0.0;0.0;4.564348191467836
643;NonResidential;University;DOWNTOWN;0.6931471805599453;1.3862943611198906;10.268165387743457;0.0;10.268165387743457;College/University;10.268165387743457;none;0.0;none;0.0;13.559064359646895;2.2460147415056513;83.01235872198166;9.655004187959836;0.0;0.0;4.7535901911063645
644;NonResidential;K-12 School;DOWNTOWN;0.6931471805599453;1.0986122886681096;9.980494888896912;0.0;9.980494888896912;K-12 School;9.980494888896912;none;0.0;none;0.0;14.16309299001792;3.6856241613932634;43.07055466078947;46.043697550224636;0.0;0.0;4.23410650459726
645;NonResidential;K-12 School;DOWNTOWN;0.6931471805599453;1.3862943611198906;10.03718768092397;0.0;10.03718768092397;K-12 School;10.03718768092397;none;0.0;none;0.0;13.805973537311676;2.0135687975291283;94.00718078999543;0.0;0.0;0.0;3.4339872044851463
646;NonResidential;Worship Facility;NORTHEAST;0.6931471805599453;0.6931471805599453;10.179868507232754;0.0;10.179868507232754;Worship Facility;10.18062674361135;Parking;0.0;none;0.0;13.812356589430424;3.503152104185149;32.482519937804085;56.601294076340466;0.0;0.0;3.9889840465642745
647;NonResidential;Worship Facility;SOUTHEAST;0.6931471805599453;1.0986122886681096;9.986587121705702;0.0;9.986587121705702;Worship Facility;9.986587121705702;none;0.0;none;0.0;13.756552901457576;3.202339856228101;50.825902080830254;40.43561323636391;0.0;0.0;4.110873864173311
648;NonResidential;Mixed Use Property;BALLARD;0.6931471805599453;0.6931471805599453;9.955178267941482;0.0;9.955178267941482;Non-Refrigerated Warehouse;9.25874951118387;Retail Store;9.234154550075438;Office;7.544861068658458;12.850049523402195;2.0399207835175526;67.79767057699515;24.18209177553375;0.0;0.0;4.394449154672439
649;NonResidential;Mixed Use Property;BALLARD;0.6931471805599453;1.6094379124341003;9.930129483482549;0.0;9.930129483482549;Retail Store;8.90761234131913;Multifamily Housing;8.568836424568076;Restaurant;8.216358332386156;14.34333996945595;3.6457109587125576;66.26919769316886;32.74046763522232;0.0;0.0;4.189654742026425
650;NonResidential;Retail Store;NORTHEAST;0.6931471805599453;1.3862943611198906;10.403080323368991;0.0;10.403080323368991;Retail Store;10.403080323368991;none;0.0;none;0.0;13.609275744802975;1.8976198599275325;100.0;0.0;0.0;0.0;4.836281906951478
651;NonResidential;Other;NORTHEAST;0.6931471805599453;1.3862943611198906;10.296778859712584;0.0;10.296778859712584;Other - Entertainment/Public Assembly;10.130503596064212;Multifamily Housing;8.420902531097951;none;0.0;13.442478001203957;1.7578579175523736;100.00002722750733;0.0;0.0;0.0;4.653960350157523
652;NonResidential;Hotel;NORTHEAST;0.6931471805599453;1.3862943611198906;9.931686206894806;0.0;9.931686206894806;Hotel;9.931686206894806;none;0.0;none;0.0;13.540754582398627;1.790091412127358;94.27744283859369;0.0;0.0;0.0;4.564348191467836
653;NonResidential;Worship Facility;NORTHEAST;0.6931471805599453;1.0986122886681096;10.77881044592198;0.0;10.77881044592198;Worship Facility;10.540090836284206;Other;9.230829038403499;none;0.0;15.073515264515724;4.782227913106947;26.547004090574582;59.86164281096208;0.0;0.0;4.605170185988092
654;NonResidential;Residence Hall;NORTHEAST;0.6931471805599453;1.3862943611198906;10.260217494962417;0.0;10.260217494962417;Residence Hall/Dormitory;9.99884318585288;Parking;8.853808274977197;none;0.0;14.830383474428325;4.506123032386857;43.028993986705565;55.47957525008729;0.0;0.0;3.4965075614664802
655;NonResidential;Residence Hall;EAST;0.0;2.772588722239781;11.659412568754966;10.358885029392502;11.341437017582603;Residence Hall/Dormitory;11.918397239722838;Office;10.12667110305036;none;0.0;14.928097494789915;3.0487989944906833;94.74961066636513;0.0;0.0;27.238177499460157;3.784189633918261
656;Campus;K-12 School;NORTHEAST;1.791759469228055;1.3862943611198906;9.975854724662028;0.0;9.975854724662028;K-12 School;11.473716751744949;none;0.0;none;0.0;15.776972505608894;5.316402834094422;46.52356899101054;47.56157158253586;0.0;0.0;3.6109179126442243
657;NonResidential;Small- and Mid-Sized Office;LAKE UNION;0.6931471805599453;1.0986122886681096;11.339963965842596;10.184824537428069;10.961625008638519;Office;10.915106645867503;none;0.0;none;0.0;14.78692667736905;3.0483247236731614;98.6367491087827;1.3632225002122227;0.0;31.500546863854677;2.639057329615259
658;NonResidential;Hotel;DOWNTOWN;0.6931471805599453;2.302585092994046;11.552155793461898;0.0;11.552155793461898;Hotel;11.472113887062386;Restaurant;8.987321812850125;none;0.0;16.01685829006993;5.8771754007058545;46.030068658555585;10.537320032434883;39.59804569653556;0.0;4.61512051684126
659;NonResidential;Mixed Use Property;BALLARD;0.6931471805599453;1.0986122886681096;10.565788852924973;0.0;10.565788852924973;Non-Refrigerated Warehouse;9.730740018176446;Office;9.730740018176446;none;0.0;14.454370427063653;3.299902663510574;82.00382842091462;15.189628514892986;0.0;0.0;2.9444389791664403
660;NonResidential;Other;GREATER DUWAMISH;0.6931471805599453;1.0986122886681096;10.640436284325322;0.0;10.640436284325322;Social/Meeting Hall;9.989252319496922;Office;9.90353755128617;none;0.0;14.641058742500157;3.5371840908617425;78.08312357022001;17.27167648286498;0.0;0.0;4.04305126783455
661;NonResidential;Small- and Mid-Sized Office;DOWNTOWN;0.6931471805599453;1.791759469228055;10.595659257474393;0.0;10.595659257474393;Office;10.521938126192444;Other;7.951911381854188;none;0.0;14.686250004832468;3.9314333989479695;59.64066697213581;31.568457080084762;0.0;0.0;4.836281906951478
662;NonResidential;Warehouse;DOWNTOWN;0.6931471805599453;1.791759469228055;10.413342705547674;0.0;10.413342705547674;Non-Refrigerated Warehouse;10.085850775128717;Retail Store;8.699681400989514;none;0.0;11.413764615273509;0.48858001481867097;100.0003278205073;0.0;0.0;0.0;4.836281906951478
663;NonResidential;Hotel;DOWNTOWN;0.6931471805599453;2.4849066497880004;10.497946353595198;0.0;10.497946353595198;Hotel;10.497946353595198;none;0.0;none;0.0;14.687048663830913;4.803283067577055;19.089477717578635;22.316722608366828;48.444992938963864;0.0;4.605170185988092
664;NonResidential;Other;DOWNTOWN;0.6931471805599453;1.3862943611198906;10.579514006287654;8.848078421168667;10.384709273043539;Social/Meeting Hall;10.579514006287654;none;0.0;none;0.0;15.000080564551538;4.986888900366255;29.295779903815205;28.13399495714614;35.64503007122593;17.70091556459817;4.6443908991413725
665;NonResidential;Other;DOWNTOWN;0.6931471805599453;1.791759469228055;10.634339875274723;0.0;10.634339875274723;Performing Arts;10.634339875274723;none;0.0;none;0.0;14.82170305230318;2.9992261628082466;100.0;0.0;0.0;0.0;4.770684624465665
666;NonResidential;Hotel;DOWNTOWN;0.6931471805599453;1.9459101490553132;10.486289592589621;0.0;10.486289592589621;Hotel;10.486289592589621;none;0.0;none;0.0;15.081893706402168;4.879615031657852;27.99746871173676;65.62166823339628;0.0;0.0;4.762173934797756
667;NonResidential;K-12 School;SOUTHWEST;0.6931471805599453;1.0986122886681096;10.41819562981634;0.0;10.41819562981634;K-12 School;10.96642084874722;none;0.0;none;0.0;15.367285988360925;5.226982468943414;12.181341259023212;72.29641080108304;0.0;0.0;4.6443908991413725
668;NonResidential;K-12 School;SOUTHWEST;0.6931471805599453;1.3862943611198906;10.81466523502346;0.0;10.81466523502346;K-12 School;10.81466523502346;none;0.0;none;0.0;14.699968252483542;4.503026712319388;19.752858539030765;66.83347306130408;0.0;0.0;4.110873864173311
669;NonResidential;Worship Facility;SOUTHWEST;0.6931471805599453;1.0986122886681096;10.540514015956738;0.0;10.540514015956738;Worship Facility;9.873440631183831;K-12 School;9.836385748995392;none;0.0;14.263543815177036;3.794364961959914;43.62183890256367;46.54415749508978;0.0;0.0;4.634728988229636
670;NonResidential;Mixed Use Property;SOUTHWEST;0.0;1.0986122886681096;10.056895099165441;0.0;10.056895099165441;Office;8.95660873889395;Retail Store;8.842171048611716;Restaurant;7.589335823170617;14.214939736444578;3.584629432740137;53.59113377268307;37.222084681481775;0.0;0.0;4.605170185988092
671;NonResidential;Mixed Use Property;SOUTHWEST;0.6931471805599453;1.0986122886681096;9.937937287265354;0.0;9.937937287265354;Non-Refrigerated Warehouse;8.839421607620602;Restaurant;8.839421607620602;Other - Recreation;8.371936178759098;15.284740093386102;5.245285719996231;18.896291422379036;79.2612873167706;0.0;0.0;4.564348191467836
672;NonResidential;Other;SOUTHWEST;0.6931471805599453;0.6931471805599453;10.633978686236494;9.482274087459825;10.254073999134302;Other - Recreation;10.175116459665661;Parking;9.482274087459825;Restaurant;7.853604813097837;15.086335353728002;4.61719756620081;47.048959608237276;46.77110932259682;0.0;31.608101924327446;4.356708826689592
673;NonResidential;Supermarket / Grocery Store;SOUTHWEST;0.6931471805599453;1.0986122886681096;10.156694633064722;0.0;10.156694633064722;Supermarket/Grocery Store;10.156694633064722;none;0.0;none;0.0;14.46071979548618;2.659559991941776;100.00000655691312;0.0;0.0;0.0;4.382026634673881
674;NonResidential;Other;SOUTHWEST;0.6931471805599453;0.6931471805599453;10.414363175052161;0.0;10.414363175052161;Fitness Center/Health Club/Gym;10.819798284210286;Swimming Pool;0.0;none;0.0;15.672662168267712;5.353278924622011;38.79041090618799;56.72647159312177;0.0;0.0;3.7376696182833684
675;NonResidential;Small- and Mid-Sized Office;SOUTHWEST;0.6931471805599453;1.3862943611198906;10.677938184160109;0.0;10.677938184160109;Office;10.714439990727769;none;0.0;none;0.0;14.80694271351141;3.5596246182566738;87.29183676763358;12.399249672691882;0.0;0.0;3.8066624897703196
676;NonResidential;Mixed Use Property;NORTH;0.6931471805599453;0.6931471805599453;10.580276666483256;0.0;10.580276666483256;Supermarket/Grocery Store;9.866408544294707;Retail Store;9.86526633971593;Food Service;7.88758403166028;12.495513522128764;1.0508216248317612;99.99996488668013;0.0;0.0;0.0;3.8501476017100584
677;NonResidential;Other;NORTH;0.0;0.6931471805599453;10.017084059118668;0.0;10.017084059118668;Other;9.305741456739435;Retail Store;8.922791623969637;none;0.0;15.08434883778488;4.909488112091298;31.210774485939247;67.14438714519689;0.0;0.0;4.343805421853684
678;SPS-District K-12;Other;NORTH;0.6931471805599453;0.6931471805599453;10.39179145561983;0.0;10.39179145561983;Other;10.39179145561983;none;0.0;none;0.0;14.224501360168864;3.787139823281456;42.03303750298426;48.433768255846545;0.0;0.0;2.5649493574615367
679;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.53212287826962;0.0;10.53212287826962;Non-Refrigerated Warehouse;11.025490793994813;none;0.0;none;0.0;14.461596987432543;2.6504210882655737;94.33141539273278;0.6083672907458323;0.0;0.0;3.713572066704308
680;NonResidential;Medical Office;CENTRAL;0.6931471805599453;1.0986122886681096;10.571342565808699;0.0;10.571342565808699;Medical Office;10.571342565808699;none;0.0;none;0.0;14.791919524639068;3.5530597309714014;85.69702655001588;12.809237847278295;0.0;0.0;3.58351893845611
681;NonResidential;Other;SOUTHWEST;0.6931471805599453;0.6931471805599453;10.006991345550789;0.0;10.006991345550789;Other - Mall;9.546884034617925;Restaurant;9.009569671513699;none;0.0;15.466316971556669;4.997212273764115;51.27278766736014;46.38423988273672;0.0;0.0;4.624972813284271
682;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.162808729968926;0.0;10.162808729968926;Distribution Center;9.866719828343914;Refrigerated Warehouse;8.306965865368573;Office;7.860570785538664;14.008220262296938;2.601207105484161;93.48067542260303;7.114382141963939;0.0;0.0;4.04305126783455
683;NonResidential;Refrigerated Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.145688355383795;0.0;10.145688355383795;Refrigerated Warehouse;10.145688355383795;none;0.0;none;0.0;13.516144745673657;1.8196988379172965;99.99997470615935;0.0;0.0;0.0;4.290459441148391
684;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;1.0986122886681096;10.34177474101152;0.0;10.34177474101152;Non-Refrigerated Warehouse;10.34177474101152;none;0.0;none;0.0;14.654958581700676;3.0411835364579085;95.75516090048855;3.6381774297756104;0.0;0.0;4.02535169073515
685;NonResidential;Small- and Mid-Sized Office;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.300281844196661;0.0;10.300281844196661;Office;9.787234595711878;Non-Refrigerated Warehouse;9.409928663668856;none;0.0;14.242908702173956;3.035914063186823;82.12523365217426;13.557043740730549;0.0;0.0;4.174387269895637
686;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.053501114853614;0.0;10.053501114853614;Distribution Center;9.93967482329784;Office;7.1316985104669115;Retail Store;7.1316985104669115;13.090124881739253;2.640484881606444;44.882767513160346;44.73466888040041;0.0;0.0;4.276666119016055
687;NonResidential;Small- and Mid-Sized Office;SOUTHEAST;0.6931471805599453;1.3862943611198906;10.547339441371197;0.0;10.547339441371197;Office;10.276291718404732;K-12 School;8.734560089952993;Retail Store;7.946617563244473;14.526154891628494;2.997730276216664;88.410106366318;6.013311297283387;0.0;0.0;2.833213344056216
688;NonResidential;Small- and Mid-Sized Office;SOUTHEAST;0.6931471805599453;1.0986122886681096;10.575691956076149;0.0;10.575691956076149;Office;10.477316144080852;none;0.0;none;0.0;14.627427176414809;4.159820144181012;48.21177509563344;46.39152622557437;0.0;0.0;4.02535169073515
689;Nonresidential COS;Other;SOUTHEAST;0.0;0.6931471805599453;10.493244497383538;0.0;10.493244497383538;Other - Recreation;11.10642982604754;none;0.0;none;0.0;14.249204214987188;2.402430427963762;93.4359217733035;0.0;0.0;0.0;3.8918202981106265
690;NonResidential;Other;SOUTHEAST;0.6931471805599453;1.0986122886681096;9.90588467713585;0.0;9.90588467713585;Other - Services;9.90588467713585;none;0.0;none;0.0;11.762788049613798;0.598836501088704;91.47408784402515;0.0;0.0;0.0;4.143134726391533
691;NonResidential;Retail Store;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;9.90353755128617;0.0;9.90353755128617;Retail Store;9.90353755128617;none;0.0;none;0.0;13.231871716436942;1.5871923034867808;100.00005601726856;0.0;0.0;0.0;4.718498871295094
692;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;1.0986122886681096;10.385944565501662;0.0;10.385944565501662;Non-Refrigerated Warehouse;10.39516093745751;none;0.0;none;0.0;12.42366883866523;1.0043016091968684;100.0;0.0;0.0;0.0;4.2626798770413155
693;NonResidential;Supermarket / Grocery Store;MAGNOLIA / QUEEN ANNE;0.6931471805599453;0.6931471805599453;10.133010710814377;0.0;10.133010710814377;Supermarket/Grocery Store;10.161380296177157;Parking;0.0;none;0.0;16.020782115776996;5.516850305304563;53.775375262573036;44.37922324014622;0.0;0.0;4.1588830833596715
694;Nonresidential COS;Other;MAGNOLIA / QUEEN ANNE;0.6931471805599453;0.6931471805599453;10.212735402902469;0.0;10.212735402902469;Other - Recreation;9.56927276595613;Fitness Center/Health Club/Gym;8.949235314374855;Pre-school/Daycare;8.021584533455107;14.773870154692688;4.432006566978902;33.915317845003365;55.560129051199084;0.0;0.0;4.356708826689592
695;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.191706980586526;0.0;10.191706980586526;Distribution Center;10.433762800123432;none;0.0;none;0.0;12.402951081228947;0.9932517730102834;99.99991659761059;0.0;0.0;0.0;4.2626798770413155
696;NonResidential;Warehouse;DELRIDGE;0.6931471805599453;0.6931471805599453;10.358440993735487;0.0;10.358440993735487;Non-Refrigerated Warehouse;10.358440993735487;none;0.0;none;0.0;14.416103619792057;4.138520924554929;39.542863881406234;58.53464960964898;0.0;0.0;4.290459441148391
697;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.085850775128717;0.0;10.085850775128717;Non-Refrigerated Warehouse;9.923339198238729;Office;8.188966863648876;none;0.0;14.22769388157389;3.8636727444870993;28.884844666142754;54.356296171090825;0.0;0.0;4.31748811353631
698;NonResidential;Self-Storage Facility;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;9.994287576862567;0.0;9.994287576862567;Self-Storage Facility;9.994287576862567;none;0.0;none;0.0;14.318921460500254;4.199455046624718;6.781319711899543;73.83252732865134;0.0;0.0;4.304065093204169
699;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.545499320981303;0.0;10.545499320981303;Non-Refrigerated Warehouse;9.978641406136552;Self-Storage Facility;9.303375237943373;Office;8.607399459302385;13.592893977151716;2.463853240590168;79.04693242951694;14.915406593610815;0.0;0.0;4.174387269895637
700;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.479538961219825;0.0;10.479538961219825;Distribution Center;10.479538961219825;none;0.0;none;0.0;14.04604175331241;3.6901286735143684;33.03880370159563;54.047203225842956;0.0;0.0;3.332204510175204
701;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.818797803896322;0.0;10.818797803896322;Distribution Center;10.818797803896322;none;0.0;none;0.0;12.384096242228415;0.9820784724121581;100.00012424169095;0.0;0.0;0.0;3.9318256327243257
702;NonResidential;Worship Facility;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.0986122886681096;10.026280241122993;0.0;10.026280241122993;Worship Facility;10.026280241122993;none;0.0;none;0.0;13.658636402007092;3.484312288372662;18.35728235128102;67.19640388185395;0.0;0.0;4.3694478524670215
703;NonResidential;Other;NORTH;0.6931471805599453;1.0986122886681096;10.565866199424438;0.0;10.565866199424438;Automobile Dealership;10.565866199424438;Parking;0.0;none;0.0;15.072216955199691;4.2271256734559195;63.333288984741934;27.868806621382248;0.0;0.0;3.912023005428146
704;NonResidential;Self-Storage Facility;NORTH;1.0986122886681096;1.0986122886681096;10.827131185455466;0.0;10.827131185455466;Self-Storage Facility;10.827151038739697;none;0.0;none;0.0;13.707729197758743;3.3870984572826535;27.588069640128072;56.3121094458637;0.0;0.0;3.6375861597263857
705;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.326989023130391;0.0;10.326989023130391;Non-Refrigerated Warehouse;10.066711233638141;Office;8.853808274977197;none;0.0;14.436781562521242;4.1356464415792065;25.88423493636474;58.84409546329732;0.0;0.0;4.477336814478207
706;NonResidential;K-12 School;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.3862943611198906;10.39488567863602;0.0;10.39488567863602;K-12 School;10.420821948214945;none;0.0;none;0.0;13.90709996061814;3.42816382989197;43.112973078401474;45.57922555493076;0.0;0.0;4.6443908991413725
707;NonResidential;Worship Facility;MAGNOLIA / QUEEN ANNE;0.6931471805599453;1.0986122886681096;10.095264268100838;0.0;10.095264268100838;Worship Facility;10.173934448966204;none;0.0;none;0.0;14.029698628397936;3.883417748417812;17.70934180432995;70.00700344481501;0.0;0.0;4.143134726391533
708;NonResidential;Distribution Center;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.203629181337648;0.0;10.203629181337648;Distribution Center;10.203629181337648;none;0.0;none;0.0;13.507881697825704;2.9882040071331994;46.401791924742966;42.18694662260305;0.0;0.0;4.248495242049359
709;NonResidential;Small- and Mid-Sized Office;LAKE UNION;0.6931471805599453;1.0986122886681096;9.961001458736735;0.0;9.961001458736735;Office;9.542948007780955;Parking;8.88723835429314;none;0.0;12.798136521774968;1.2584609896100059;99.99997405557981;0.0;0.0;0.0;4.23410650459726
710;NonResidential;Small- and Mid-Sized Office;LAKE UNION;0.6931471805599453;1.3862943611198906;10.288511829739507;8.251924713801357;10.148744784095449;Office;10.288511829739507;Parking;8.251924713801357;none;0.0;13.597990384531522;1.9712993830601329;91.47041764377495;2.452299014788964;0.0;13.044365813826891;4.174387269895637
711;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.791759469228055;11.833115869017158;10.924228385766748;11.31733628117537;Office;11.261858149011701;Parking;10.924228385766748;Other;8.398184404834035;15.3931151233399;3.520460802488973;97.14240527041366;0.0;0.0;40.296795365113475;3.713572066704308
712;NonResidential;Residence Hall;LAKE UNION;0.6931471805599453;1.3862943611198906;9.957928388214375;0.0;9.957928388214375;Residence Hall/Dormitory;9.957928388214375;none;0.0;none;0.0;14.171537491989927;3.7013019741124933;49.79802401857605;45.5637781101044;0.0;0.0;3.6375861597263857
713;NonResidential;Large Office;LAKE UNION;0.6931471805599453;1.791759469228055;12.23624776266504;11.280804234623668;11.750705380217427;Office;11.532159303085527;Parking;11.20065010832818;Other;9.027018314848645;15.3230808474821;4.294014757350668;79.75369288497168;19.660722611742095;0.0;38.46385220690258;2.5649493574615367
714;NonResidential;Small- and Mid-Sized Office;LAKE UNION;0.6931471805599453;1.0986122886681096;9.928228944424575;0.0;9.928228944424575;Office;9.928228944424575;none;0.0;none;0.0;14.097812527331554;2.50715725872282;96.69387360766488;3.3061169667536174;0.0;0.0;4.836281906951478
715;NonResidential;Worship Facility;NORTHEAST;0.6931471805599453;1.0986122886681096;10.147296104293922;0.0;10.147296104293922;Worship Facility;10.147296104293922;none;0.0;none;0.0;13.438467623370183;2.801540544189549;52.68866802683028;35.545576567521735;0.0;0.0;4.564348191467836
716;NonResidential;K-12 School;NORTHEAST;0.6931471805599453;0.6931471805599453;10.05151955135521;0.0;10.05151955135521;K-12 School;10.05151955135521;none;0.0;none;0.0;14.472728701854713;4.236133434493478;25.2053405783562;63.190036987866534;0.0;0.0;3.6888794541139363
717;NonResidential;Small- and Mid-Sized Office;NORTHWEST;0.6931471805599453;0.6931471805599453;9.936873971553762;0.0;9.936873971553762;Office;10.047631185616188;none;0.0;none;0.0;13.682037092233385;3.515418525752178;20.515063608887925;67.51799451388297;0.0;0.0;4.189654742026425
718;NonResidential;K-12 School;NORTHWEST;0.6931471805599453;1.3862943611198906;10.268859567077849;0.0;10.268859567077849;K-12 School;10.427653793239193;none;0.0;none;0.0;14.900427745370665;4.67702562308852;23.004813388781994;64.71445136027339;0.0;0.0;4.6443908991413725
719;NonResidential;Worship Facility;SOUTHEAST;0.6931471805599453;1.0986122886681096;10.235557255067516;0.0;10.235557255067516;Worship Facility;10.710342810710427;none;0.0;none;0.0;14.555377308110534;4.248066578757805;29.18328288968331;58.13933374776219;0.0;0.0;4.276666119016055
720;SPS-District K-12;K-12 School;MAGNOLIA / QUEEN ANNE;0.6931471805599453;0.6931471805599453;10.795280652809883;0.0;10.795280652809883;K-12 School;10.795280652809883;none;0.0;none;0.0;14.165875925826748;3.4147715016892732;60.37975355651884;31.07703738442596;0.0;0.0;4.61512051684126
721;NonResidential;Warehouse;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.013283218359012;0.0;10.013283218359012;Non-Refrigerated Warehouse;10.013283218359012;none;0.0;none;0.0;13.043699765324495;1.4011829736136412;95.00006794296606;0.0;0.0;0.0;3.8918202981106265
722;NonResidential;Other;GREATER DUWAMISH;0.6931471805599453;0.6931471805599453;10.76015566042631;0.0;10.76015566042631;Manufacturing/Industrial Plant;10.721525780211834;none;0.0;none;0.0;16.141296615008592;5.855702096093982;41.367517492660525;58.632482507339475;0.0;0.0;3.912023005428146
723;NonResidential;Small- and Mid-Sized Office;GREATER DUWAMISH;0.6931471805599453;1.0986122886681096;10.597384451986619;0.0;10.597384451986619;Office;10.367253014814716;Non-Refrigerated Warehouse;9.012011377036412;none;0.0;14.269974856013508;2.421256622711544;93.43538402234583;0.0;0.0;0.0;3.784189633918261
